code,country,year,rev,exp,prim_exp,ie,pb,d,rgc,rltirc,gg_debt,gg_budg
138,Netherlands,1891,10.663,10.7278,7.93321,2.79461,2.72981,92.0976,-1.90445,1.09,0,0
138,Netherlands,1892,11.1315,12.8522,10.1979,2.65427,0.933596,96.4442,1.50849,-1.86,0,0
138,Netherlands,1893,11.1466,11.9113,8.68821,3.22306,2.45842,101.368,1.00626,15.51,0,0
138,Netherlands,1894,11.4119,11.2907,8.33529,2.95545,3.07662,97.6098,2.42132,5.13,0,0
138,Netherlands,1895,11.2167,11.2741,8.32912,2.94498,2.88757,98.4963,3.16284,6.28,0,0
138,Netherlands,1896,11.1058,11.0261,8.37078,2.65532,2.73502,94.0121,-3.80893,6.49,0,0
138,Netherlands,1897,10.9555,11.4021,8.73729,2.66476,2.21819,93.9185,10.0876,1.64,0,0
138,Netherlands,1898,10.868,11.3495,8.82633,2.52315,2.0417,90.0832,2.0697,2.93,0,0
138,Netherlands,1899,10.609,10.7435,8.01797,2.72549,2.59103,92.0092,1.47891,3.04,0,0
138,Netherlands,1900,11.0489,10.9875,8.50723,2.48029,2.54164,88.6223,0.216327,0.84,0,0
138,Netherlands,1901,10.2805,10.2504,7.97234,2.27802,2.30812,88.1452,2.01091,-2.57395,0,0
138,Netherlands,1902,10.5109,10.6505,8.44071,2.20984,2.07018,86.6648,4.66644,5.2678,0,0
138,Netherlands,1903,11.0116,10.923,8.65399,2.26905,2.35765,85.1734,2.13343,3.11,0,0
138,Netherlands,1904,10.1049,10.8268,8.70526,2.12152,1.39959,81.6392,0.713653,0.872809,0,0
138,Netherlands,1905,10.3831,10.2802,8.2349,2.04533,2.14822,81.0319,3.20161,3.16,0,0
138,Netherlands,1906,9.98937,9.83359,7.83232,2.00127,2.15706,76.4063,3.54834,3.17,0,0
138,Netherlands,1907,9.88875,9.85527,7.91199,1.94328,1.97676,77.7829,0.087121,3.31,0,0
138,Netherlands,1908,9.81488,10.3841,8.45736,1.92675,1.35753,80.6655,0.072537,-1.0856,0,0
138,Netherlands,1909,10.021,10.3592,8.44953,1.90969,1.57143,77.0709,3.68706,4.32263,0,0
138,Netherlands,1910,9.30743,10.2396,8.44509,1.79447,0.862337,72.9979,4.57194,0.158511,0,0
138,Netherlands,1911,8.92529,9.05062,7.45281,1.5978,1.47248,67.887,3.6768,3.52,0,0
138,Netherlands,1912,8.83355,9.29982,7.74369,1.55613,1.08987,65.3097,3.15952,2.67907,0,0
138,Netherlands,1913,9.08057,9.53192,8.01381,1.51811,1.06676,64.1327,3.98783,1.45918,0,0
138,Netherlands,1914,,,,0.790895,,63.6688,-2.7,3.49,0,0
138,Netherlands,1915,,,,0.80615,,60.7237,3.39157,-12.9514,0,0
138,Netherlands,1916,,,,0.882833,,60.0939,2.6839,-5.54855,0,0
138,Netherlands,1917,,,,1.02042,,66.2274,-6.38916,-2.47341,0,0
138,Netherlands,1918,,,,0.999785,,73.4136,-6.20476,-16.0986,0,0
138,Netherlands,1919,,,,1.09491,,62.9696,23.925,-2.69231,0,0
138,Netherlands,1920,,,,1.04601,,61.9739,3.02491,-3.17016,0,0
138,Netherlands,1921,,,,1.2015,,72.5261,6.13126,17.6188,0,0
138,Netherlands,1922,,,,1.40572,,80.2989,5.45159,16.5267,0,0
138,Netherlands,1923,5.94152,8.55902,6.91319,1.64583,-0.971674,88.8658,2.46914,7.46019,0,0
138,Netherlands,1924,4.42634,7.7937,6.13042,1.66328,-1.70408,86.3143,7.30422,4.7,0,0
138,Netherlands,1925,5.6232,7.6619,6.01539,1.64651,-0.39219,85.3792,4.21053,4.18,0,0
138,Netherlands,1926,6.82093,7.6016,6.0081,1.5935,0.812825,83.0309,8.01347,6.91262,0,0
138,Netherlands,1927,7.55976,7.8856,6.37448,1.51112,1.18528,80.2083,4.17706,4.01,0,0
138,Netherlands,1928,6.76,7.38048,5.93787,1.44261,0.822127,76.2536,5.32615,3.88,0,0
138,Netherlands,1929,6.92274,8.08463,6.69846,1.38617,0.224285,74.1753,0.795455,3.94,0,0
138,Netherlands,1930,8.13785,8.68612,7.27646,1.40967,0.861394,78.6856,-0.225479,9.81,0,0
138,Netherlands,1931,9.24292,10.8996,9.36018,1.53941,-0.117261,90.3775,-6.1017,9.17915,0,0
138,Netherlands,1932,10.0574,12.0227,10.2916,1.7311,-0.234125,105.265,-1.38388,10.6316,0,0
138,Netherlands,1933,9.31631,11.8653,10.1185,1.74672,-0.802235,116.086,-0.183038,3.68,0,0
138,Netherlands,1934,11.146,12.0661,10.0539,2.01218,1.09205,118.209,-1.83374,3.35,0,0
138,Netherlands,1935,11.0705,11.7585,9.80929,1.94917,1.2612,121.812,3.73599,7.04446,0,0
138,Netherlands,1936,10.6174,11.0295,9.11416,1.91533,1.50326,122.227,6.30252,7.07,0,0
138,Netherlands,1937,9.91791,9.90231,8.18033,1.72198,1.73758,120.852,5.70299,-0.766104,0,0
138,Netherlands,1938,9.98269,10.3486,8.84865,1.50001,1.13404,117.858,-2.40385,-0.76,0,0
138,Netherlands,1939,10.0734,13.263,11.8471,1.41595,-1.77368,110.845,6.78708,7.17446,0,0
138,Netherlands,1940,,,,,,,-11.8913,-13.52,0,0
138,Netherlands,1941,,,,,,,-5.29378,-9.08596,0,0
138,Netherlands,1942,,,,,,,-8.59951,-4.33717,0,0
138,Netherlands,1943,,,,,,,-2.41935,0.478421,0,0
138,Netherlands,1944,,,,,,,-32.9201,0.525897,0,0
138,Netherlands,1945,,,,,,,2.3614,-13.6567,0,0
138,Netherlands,1946,,,,,,222.971,68.8064,-4.86714,0,0
138,Netherlands,1947,,,,,,214.03,15.7473,-2.90026,0,0
138,Netherlands,1948,,,,,,175.905,10.6782,-0.66,0,0
138,Netherlands,1949,26.3393,24.0417,21.1786,2.8631,5.16071,162.426,8.81347,-4.77474,0,0
138,Netherlands,1950,24.7887,23.9742,21.3969,2.57732,3.39175,137.309,3.58009,-5.88,0,0
138,Netherlands,1951,25.7814,23.6512,21.3535,2.29767,4.42791,118.392,2.09756,-8.50661,0,0
138,Netherlands,1952,25.192,23,20.8125,2.1875,4.37946,106.851,2.0157,3.41,0,0
138,Netherlands,1953,22.7185,25.6639,23.6134,2.05042,-0.894958,101.497,8.69193,3.18,0,0
138,Netherlands,1954,23.3872,22.6278,20.7632,1.86466,2.62406,88.7129,6.79805,-0.839998,0,0
138,Netherlands,1955,22.9293,23.1818,21.5758,1.60606,1.35354,80.1109,7.41963,1.25692,0,0
138,Netherlands,1956,21.6873,22.5139,20.9629,1.55108,0.724458,74.9714,3.67577,1.53321,0,0
138,Netherlands,1957,21.5356,21.2336,19.7464,1.48718,1.78917,72.6475,2.81187,-2.04568,0,0
138,Netherlands,1958,20.0424,20.935,19.3418,1.59322,0.700565,75.0332,-0.296605,1.88818,0,0
138,Netherlands,1959,20.8677,21.6085,20.2328,1.37566,0.634921,73.4414,4.88883,3.10239,0,0
138,Netherlands,1960,21.2972,20.3939,18.9741,1.41981,2.32311,66.7403,8.41411,1.93606,0,0
138,Netherlands,1961,21.774,22.1566,20.7606,1.39597,1.01342,65.9269,0.295547,2.80236,0,0
138,Netherlands,1962,20.7256,22.1019,20.7963,1.30561,-0.070686,63.8111,6.84351,2.06396,0,0
138,Netherlands,1963,21.3257,21.8697,20.6111,1.25862,0.714559,61.7248,3.62462,1.10682,0,0
138,Netherlands,1964,21.122,22.322,21.1561,1.16585,-0.034146,57.1297,8.2749,-1.09088,0,0
138,Netherlands,1965,22.278,23.4279,22.2329,1.19505,0.045124,55.7737,8.6431,-0.744898,0,0
138,Netherlands,1966,22.0187,24.3845,23.1388,1.24566,-1.12016,55.5659,2.7411,-0.096871,0,0
138,Netherlands,1967,22.1567,24.1227,22.8153,1.30741,-0.658566,55.0112,5.28001,2.01321,0,0
138,Netherlands,1968,22.341,25.4002,23.9978,1.40241,-1.6568,54.4091,6.41613,2.32439,0,0
138,Netherlands,1969,40.9384,42.0738,39.3068,2.76694,1.63159,51.6509,6.42945,-0.578251,0,1
138,Netherlands,1970,41.6751,43.1991,40.3148,2.8843,1.36036,49.4,5.6948,4.54006,0,1
138,Netherlands,1971,42.9785,44.5596,41.7252,2.83438,1.25332,46.8,4.33078,-0.127578,0,1
138,Netherlands,1972,44.1757,44.8708,42.1799,2.69095,1.99585,44.3,2.50653,-0.911751,0,1
138,Netherlands,1973,45.1137,44.5697,41.8895,2.68014,3.22417,41.1,5.78427,-0.293518,0,1
138,Netherlands,1974,46.1281,46.3922,43.5189,2.87324,2.60921,38.1,4.25592,0.220632,0,1
138,Netherlands,1975,47.9371,50.7571,47.8381,2.91902,0.099077,38.8,0.12302,-1.42273,0,1
138,Netherlands,1976,48.7987,50.8178,47.8883,2.92946,0.910387,37.9,4.78765,-0.107486,0,1
138,Netherlands,1977,49.8405,50.5879,47.6082,2.97967,2.2323,37.8,1.92128,1.6259,0,1
138,Netherlands,1978,50.2267,52.3152,49.1797,3.13558,1.04706,41.1,2.33075,3.65998,0,1
138,Netherlands,1979,51.2805,53.7452,50.4383,3.30693,0.842244,42.3,2.02192,4.56955,0,1
138,Netherlands,1980,51.2493,55.198,51.5001,3.69794,-0.25078,44.6,3.2512,3.6685,0,1
138,Netherlands,1981,51.9234,56.846,52.4583,4.38761,-0.534931,48,-0.783745,4.80153,0,1
138,Netherlands,1982,52.9087,59.0787,54.0067,5.07202,-1.09794,53.7,-1.24074,4.23793,0,1
138,Netherlands,1983,53.6366,59.1089,53.5733,5.53559,0.063335,59.8,2.06991,5.78698,0,1
138,Netherlands,1984,52.8937,58.1413,52.2168,5.92445,0.676844,63.4,3.06165,5.05651,0,1
138,Netherlands,1985,53.6646,57.2607,51.0733,6.18742,2.59128,68.7,2.58025,5.11607,0,1
138,Netherlands,1986,52.3844,57.0093,50.8187,6.19063,1.56579,70.6,2.78695,6.24998,0,1
138,Netherlands,1987,53.1112,58.4978,52.3899,6.10792,0.721314,73,1.93103,7.0878,0,1
138,Netherlands,1988,52.1453,56.3779,50.3442,6.03366,1.80104,75.5,3.4414,5.54361,0,1
138,Netherlands,1989,49.4522,54.4548,48.7178,5.737,0.734333,75.6,4.42,6.13784,0,1
138,Netherlands,1990,49.5924,54.9123,49.1172,5.79515,0.475268,76.8485,4.18321,6.47591,0,1
138,Netherlands,1991,52.2693,54.9401,48.9317,6.00835,3.33754,76.5754,2.43927,5.60667,0,1
138,Netherlands,1992,51.525,55.6804,49.4549,6.22552,2.07008,77.3499,1.70591,4.91725,0,1
138,Netherlands,1993,52.9218,55.7162,49.6361,6.08015,3.28572,78.48,1.25766,3.92249,0,1
138,Netherlands,1994,50.0028,53.5256,47.9841,5.5415,2.01863,75.7406,2.96106,4.39597,0,1
138,Netherlands,1995,47.2278,56.4451,50.811,5.63419,-3.58316,76.0769,3.11627,5.27178,0,1
138,Netherlands,1996,47.5426,49.4328,44.1316,5.30125,3.41105,74.1045,3.40631,4.47663,0,1
138,Netherlands,1997,46.2963,47.5445,42.6155,4.92904,3.68078,68.177,4.27844,3.71783,0,1
138,Netherlands,1998,45.801,46.6739,42.0025,4.67136,3.79845,65.7138,3.92352,2.855,0,1
138,Netherlands,1999,46.4361,46.0218,41.7454,4.27636,4.69066,61.1326,4.68449,2.59517,0,1
138,Netherlands,2000,46.1422,44.1698,40.5175,3.65226,5.6247,53.7767,3.94093,3.06317,0,1
138,Netherlands,2001,45.0989,45.3538,42.1849,3.16887,2.91403,50.7296,1.92578,-0.1485,0,1
138,Netherlands,2002,44.0991,46.2067,43.4017,2.80495,0.697313,50.5337,0.076289,1.06417,0,1
138,Netherlands,2003,43.9422,47.0958,44.4988,2.59695,-0.556668,51.9995,0.335652,1.8865,0,1
138,Netherlands,2004,44.3264,46.0933,43.6097,2.48359,0.716636,52.4455,2.23651,2.7144,0,1
138,Netherlands,2005,44.5097,44.792,42.4346,2.35739,2.07516,51.8224,2.0465,1.87192,0,1
138,Netherlands,2006,46.0593,45.5425,43.341,2.20153,2.71836,47.3729,3.39427,2.12999,0,1
138,Netherlands,2007,45.4327,45.2702,43.0695,2.2007,2.36318,45.2945,3.61312,2.70362,0,1
138,Netherlands,2008,46.7103,46.222,44.0012,2.22076,2.70909,58.4586,1.99581,2.01704,0,1
138,Netherlands,2009,45.999,51.5498,49.3759,2.17388,-3.3769,60.773,-3.47864,2.71233,0,1
138,Netherlands,2010,46.1966,51.1946,49.2816,1.91294,-3.08507,62.8629,1.63261,2.06192,0,1
138,Netherlands,2011,45.3112,49.9908,48.4481,1.54271,-3.13684,65.1616,1.26614,1.75773,0,1
142,Norway,1800,,,,,,,,,0,0
142,Norway,1801,,,,,,,,,0,0
142,Norway,1802,,,,,,,,,0,0
142,Norway,1803,,,,,,,,,0,0
142,Norway,1804,,,,,,,,,0,0
142,Norway,1805,,,,,,,,,0,0
142,Norway,1806,,,,,,,,,0,0
142,Norway,1807,,,,,,,,,0,0
142,Norway,1808,,,,,,,,,0,0
142,Norway,1809,,,,,,,,,0,0
142,Norway,1810,,,,,,,,,0,0
142,Norway,1811,,,,,,,,,0,0
142,Norway,1812,,,,,,,,,0,0
142,Norway,1813,,,,,,,,,0,0
142,Norway,1814,,,,,,,,,0,0
142,Norway,1815,,,,,,,,,0,0
142,Norway,1816,,,,,,,,,0,0
142,Norway,1817,,,,,,,,,0,0
142,Norway,1818,,,,,,,,,0,0
142,Norway,1819,,,,,,,,,0,0
142,Norway,1820,,,,,,,,,0,0
142,Norway,1821,,,,,,,,,0,0
142,Norway,1822,,,,,,,,,0,0
142,Norway,1823,,,,,,,,,0,0
142,Norway,1824,,,,,,,,,0,0
142,Norway,1825,,,,,,,,,0,0
142,Norway,1826,,,,,,,,,0,0
142,Norway,1827,,,,,,,,,0,0
142,Norway,1828,,,,,,,,,0,0
142,Norway,1829,,,,,,,,,0,0
142,Norway,1830,,,,,,,,,0,0
142,Norway,1831,,,,,,,-6.97674,,0,0
142,Norway,1832,,,,,,,2.5,,0,0
142,Norway,1833,,,,,,,12.1951,,0,0
142,Norway,1834,,,,,,,5.42729,,0,0
142,Norway,1835,,,,,,,-1.02389,,0,0
142,Norway,1836,,,,,,,-1.73851,,0,0
142,Norway,1837,,,,,,,1.0601,,0,0
142,Norway,1838,,,,,,,1.04898,,0,0
142,Norway,1839,,,,,,,0.687285,,0,0
142,Norway,1840,,,,,,,9.62742,,0,0
142,Norway,1841,,,,,,,2.82138,,0,0
142,Norway,1842,,,,,,,1.82931,,0,0
142,Norway,1843,,,,,,,-1.20176,,0,0
142,Norway,1844,,,,,,,3.03467,,0,0
142,Norway,1845,,,,,,,5.58632,,0,0
142,Norway,1846,,,,,,,3.06611,,0,0
142,Norway,1847,,,,,,,-2.97489,,0,0
142,Norway,1848,,,,,,,-4.73748,,0,0
142,Norway,1849,,,,,,,3.50898,,0,0
142,Norway,1850,,,,,,,3.39003,,0,0
142,Norway,1851,,,,,,,7.37747,,0,0
142,Norway,1852,,,,,,,,,0,0
142,Norway,1853,,,,,,,5.60177,,0,0
142,Norway,1854,,,,,,,3.85382,,0,0
142,Norway,1855,,,,,,,6.49513,,0,0
142,Norway,1856,,,,,,,-0.653624,,0,0
142,Norway,1857,,,,,,,-4.38314,,0,0
142,Norway,1858,,,,,,,5.04437,,0,0
142,Norway,1859,,,,,,,3.71341,,0,0
142,Norway,1860,,,,,,,5.04835,,0,0
142,Norway,1861,,,,,,,-1.80371,,0,0
142,Norway,1862,,,,,,,9.3911,,0,0
142,Norway,1863,,,,,,,1.30472,,0,0
142,Norway,1864,,,,,,,4.97257,,0,0
142,Norway,1865,,,,,,,5.43758,,0,0
142,Norway,1866,,,,,,,1.85361,,0,0
142,Norway,1867,,,,,,,2.46564,,0,0
142,Norway,1868,,,,,,,-0.117956,,0,0
142,Norway,1869,,,,,,,3.85329,,0,0
142,Norway,1870,,,,,,,-0.240424,,0,0
142,Norway,1871,,,,,,,1.75541,,0,0
142,Norway,1872,,,,,,,6.51325,,0,0
142,Norway,1873,,,,,,,2.35884,,0,0
142,Norway,1874,,,,,,,3.77525,,0,0
142,Norway,1875,,,,,,,2.94484,,0,0
142,Norway,1876,,,,,,,2.83037,,0,0
142,Norway,1877,,,,,,,0.761604,,0,0
142,Norway,1878,,,,,,,-3.50342,,0,0
142,Norway,1879,,,,,,,0.88498,,0,0
142,Norway,1880,,,,0.833333,,15.7738,3.2092,,0,0
142,Norway,1881,5.43911,6.57321,5.89662,0.67659,-0.45751,15.5367,0.942325,,0,0
142,Norway,1882,5.70526,6.32197,5.66408,0.657895,0.041184,14.969,-0.18566,,0,0
142,Norway,1883,5.48107,5.6492,4.98253,0.666667,0.498533,14.9241,-0.37463,,0,0
142,Norway,1884,6.27517,6.35978,5.6663,0.693481,0.608877,15.7424,1.7829,,0,0
142,Norway,1885,6.45862,6.46362,5.72725,0.736377,0.73137,16.657,0.922338,,0,0
142,Norway,1886,6.46597,6.66552,5.91589,0.749625,0.550075,17.4687,0.550393,,0,0
142,Norway,1887,6.75797,6.9305,6.17178,0.758725,0.586191,17.5112,1.27043,,0,0
142,Norway,1888,6.33535,6.56775,6.00437,0.56338,0.330986,17.7807,4.66853,,0,0
142,Norway,1889,6.61546,6.6826,6.16312,0.519481,0.452338,16.1587,3.85983,,0,0
142,Norway,1890,6.63705,6.83474,6.32192,0.51282,0.315128,16.1901,2.72427,,0,0
142,Norway,1891,6.39988,6.83541,6.33666,0.498753,0.063217,16.8082,0.965803,,0,0
142,Norway,1892,6.61314,7.55432,7.05369,0.500626,-0.440551,16.9233,1.9109,,0,0
142,Norway,1893,6.67812,7.93066,7.31261,0.618047,-0.634487,21.4637,2.65616,,0,0
142,Norway,1894,6.75184,7.88419,7.27145,0.612745,-0.519608,18.9919,0.609561,,0,0
142,Norway,1895,7.07248,8.73209,8.13113,0.600962,-1.05865,20.5168,1.20962,,0,0
142,Norway,1896,7.51966,9.08674,8.40103,0.685714,-0.881371,22.2286,2.84034,,0,0
142,Norway,1897,8.32971,8.96137,8.30849,0.652884,0.021219,21.2296,5.30397,,0,0
142,Norway,1898,8.55912,9.94439,9.34319,0.601202,-0.784068,21.3727,0.829162,,0,0
142,Norway,1899,6.24545,7.59174,7.21615,0.375587,-0.970704,22.6573,3.08043,,0,0
142,Norway,1900,7.91049,9.89964,9.27184,0.627803,-1.36135,21.7937,1.26081,,0,0
142,Norway,1901,8.14914,9.55995,8.83333,0.726612,-0.684196,25.0681,2.49206,,0,0
142,Norway,1902,8.05892,9.58392,8.84862,0.735294,-0.789706,25.3033,1.53557,,0,0
142,Norway,1903,8.35264,9.47401,8.64144,0.832562,-0.288807,26.1702,-0.629996,,0,0
142,Norway,1904,8.06253,8.81656,7.984,0.832562,0.078538,29.8057,0.19002,,0,0
142,Norway,1905,8.62235,9.1448,8.14932,0.995475,0.473032,32.4706,0.758637,,0,0
142,Norway,1906,8.65729,9.24836,8.2374,1.01095,0.419882,29.6967,4.14636,,0,0
142,Norway,1907,8.74308,8.58158,7.63297,0.948617,1.11012,27.5415,4.34276,,0,0
142,Norway,1908,10.743,10.7983,9.64357,1.15473,1.09946,26.7129,3.17938,,0,0
142,Norway,1909,9.12872,9.6519,8.81603,0.835866,0.31269,26.6717,2.18397,,0,0
142,Norway,1910,8.90704,8.60941,7.84286,0.76655,1.06418,26.9268,4.11184,,0,0
142,Norway,1911,9.01588,9.06523,8.28091,0.784314,0.734967,25.1111,3.89783,,0,0
142,Norway,1912,9.0047,9.895,9.18071,0.714286,-0.176012,22.6607,4.91554,,0,0
142,Norway,1913,9.00587,9.90485,9.25864,0.646204,-0.252773,19.6885,5.41042,,0,0
142,Norway,1914,8.59823,6.40959,5.73736,0.672225,2.86087,21.9541,2.06258,,0,0
142,Norway,1915,7.51735,6.36083,5.95991,0.400925,1.55744,16.3069,4.40146,,0,0
142,Norway,1916,7.02661,4.08163,3.78197,0.299664,3.24464,11.767,3.8702,,0,0
142,Norway,1917,11.2052,5.21274,4.76944,0.443306,6.43573,16.409,-9.10915,,0,0
142,Norway,1918,10.0238,9.94453,9.49089,0.453645,0.532884,19.9683,-4.01011,,0,0
142,Norway,1919,9.86279,9.99193,9.55125,0.440678,0.311542,18.2341,17.1345,,0,0
142,Norway,1920,9.92,8.64,8.08267,0.557333,1.83733,15.8747,6.5634,,0,0
142,Norway,1921,12.2247,13.6931,12.6817,1.01138,-0.457048,23.5334,-9.69556,,0,0
142,Norway,1922,11.8876,11.747,10.3675,1.37952,1.52008,27.992,10.7365,,0,0
142,Norway,1923,10.6264,11.0066,9.23754,1.76906,1.38883,31.0186,2.69942,,0,0
142,Norway,1924,9.0746,8.57245,6.75574,1.81672,2.31887,31.0545,-0.036291,,0,0
142,Norway,1925,9.58637,8.62773,6.76016,1.86757,2.8262,28.5922,6.14777,,0,0
142,Norway,1926,12.2471,9.57813,7.64529,1.93284,4.60181,33.7581,1.49996,,0,0
142,Norway,1927,14.1299,9.36463,7.44666,1.91797,6.68326,38.7577,3.78161,,0,0
142,Norway,1928,13.5276,9.40535,7.42241,1.98294,6.10519,37.4058,4.40542,,0,0
142,Norway,1929,13.9471,8.90679,7.01266,1.89413,6.93441,36.0184,9.45463,,0,0
142,Norway,1930,13.3196,8.59036,6.79004,1.80032,6.52959,34.6836,7.53639,,0,0
142,Norway,1931,13.0661,9.73451,7.56377,2.17074,5.50234,39.7189,-7.81669,,0,0
142,Norway,1932,11.9109,9.34749,7.01968,2.32781,4.89125,40.4687,4.9706,,0,0
142,Norway,1933,11.7693,7.99276,5.89757,2.09519,5.8717,39.4723,2.50647,,0,0
142,Norway,1934,11.7011,7.4238,5.51377,1.91003,6.18731,38.1588,3.5327,,0,0
142,Norway,1935,11.4397,7.81751,6.08666,1.73086,5.35305,35.5869,4.98739,,0,0
142,Norway,1936,10.4536,7.91753,6.39794,1.51959,4.05567,32.2454,6.74938,,0,0
142,Norway,1937,10.4282,7.56137,6.28203,1.27934,4.14621,26.7963,4.45011,,0,0
142,Norway,1938,10.2969,8.10022,6.91608,1.18414,3.38081,26.2296,2.24172,,0,0
142,Norway,1939,10.3151,9.06765,8.00576,1.06189,2.30929,24.9208,4.82487,,0,0
142,Norway,1940,,,,,,,-8.48002,,0,0
142,Norway,1941,,,,,,,2.42433,,0,0
142,Norway,1942,,,,,,,-3.88623,,0,0
142,Norway,1943,,,,,,,-1.99398,,0,0
142,Norway,1944,,,,,,,-5.22238,,0,0
142,Norway,1945,,,,,,,12.0596,,0,0
142,Norway,1946,14.6417,18.4583,16.9148,1.54352,-2.27315,64.863,10.2013,,0,0
142,Norway,1947,17.8827,22.5433,21.3346,1.20866,-3.45197,53.0512,13.563,,0,0
142,Norway,1948,17.6259,17.9777,16.9554,1.0223,0.670504,45.5417,6.95152,0.059444,0,0
142,Norway,1949,18.6725,19.3973,18.4349,0.962416,0.237584,41.6812,2.66709,-2.07627,0,0
142,Norway,1950,17.1646,18.05,17.0207,1.02927,0.143902,28.9805,4.87009,-2.8254,0,0
142,Norway,1951,15.3961,13.8049,12.9951,0.809756,2.40098,24.1146,5.41777,-12.6446,0,0
142,Norway,1952,16.4429,14.2942,13.5398,0.754425,2.9031,21.8288,3.52437,-6.14889,0,0
142,Norway,1953,18.5327,17.2293,16.5699,0.659389,1.96288,23.8223,3.97165,0.679184,0,0
142,Norway,1954,16.9734,17.5101,16.8609,0.649194,0.1125,24.0762,5.04753,-1.31,0,0
142,Norway,1955,18.638,17.8145,17.0422,0.772314,1.59587,26.7748,2.20773,2.02846,0,0
142,Norway,1956,17.8982,16.6751,15.7443,0.930769,2.15385,27.0201,5.33676,0.500476,0,0
142,Norway,1957,18.771,17.2176,16.2731,0.944483,2.49793,26.9017,3.01578,1.81771,0,0
142,Norway,1958,19.3433,17.6426,16.6571,0.985467,2.68616,28.7633,,-0.597143,0,0
142,Norway,1959,18.7658,16.8798,15.8827,0.997068,2.88306,30.1492,4.2153,2.91509,0,0
142,Norway,1960,19.3939,17.97,16.9884,0.981651,2.4055,29.7835,5.62665,3.74667,0,0
142,Norway,1961,19.6503,20.3531,19.3801,0.973034,0.270225,27.6772,6.27333,2.16066,0,0
142,Norway,1962,34.5686,30.5719,29.2775,1.29439,5.29108,26.7385,2.81395,0.11129,0,1
142,Norway,1963,34.5197,31.923,30.5545,1.36849,3.96517,25.2815,3.78504,1.88308,0,1
142,Norway,1964,35.0384,31.954,30.5406,1.41337,4.49779,24.2076,5.00965,-0.283881,0,1
142,Norway,1965,35.7212,32.9459,31.531,1.41495,4.19021,23.009,5.28561,0.734681,0,1
142,Norway,1966,37.0475,33.4544,32.0372,1.41718,5.01025,22.3548,3.78651,2.46835,0,1
142,Norway,1967,39.0924,34.901,33.476,1.42501,5.61639,22.6098,6.25608,0.061728,0,1
142,Norway,1968,39.5834,36.2056,34.6784,1.52712,4.90499,22.4733,2.25988,1.41059,0,1
142,Norway,1969,41.5745,38.0037,36.4423,1.56142,5.13218,22.3188,4.50461,1.71091,0,1
142,Norway,1970,41.7372,38.9092,37.316,1.59314,4.42115,38.6159,1.99864,-3.60011,1,1
142,Norway,1971,44.4557,40.7425,39.1227,1.61985,5.33301,38.5433,5.61543,0.4,1,1
142,Norway,1972,46.1792,42.2452,40.508,1.73722,5.67127,38.8799,5.26485,-1.27717,1,1
142,Norway,1973,47.2547,42.2645,40.476,1.78847,6.77862,37.7397,4.478,-0.827544,1,1
142,Norway,1974,46.264,42.2032,40.3628,1.84043,5.90121,35.4435,3.8185,-2.73607,1,1
142,Norway,1975,46.4216,43.5398,42.0096,1.53022,4.41199,36.6836,5.02532,-3.90403,1,1
142,Norway,1976,47.4449,45.2487,43.4148,1.83391,4.03006,38.5307,5.79258,-2.14597,1,1
142,Norway,1977,47.5487,46.5343,44.4347,2.09959,3.11395,43.7829,4.13967,-1.81245,1,1
142,Norway,1978,48.8696,47.9298,45.4809,2.44883,3.38861,49.9313,3.85405,0.584831,1,1
142,Norway,1979,49.3384,47.176,44.2995,2.87649,5.03886,39.5675,4.35756,3.38167,1,1
142,Norway,1980,51.5092,46.1285,43.0515,3.07702,8.45774,36.7643,4.50422,-0.623589,1,1
142,Norway,1981,50.897,46.0774,43.0836,2.99378,7.81348,32.9492,1.5476,-1.08036,1,1
142,Norway,1982,50.5538,46.595,43.6843,2.91075,6.8695,29.6639,0.12502,1.78601,1,1
142,Norway,1983,52.3918,46.3623,43.3055,3.05679,9.08631,27.4091,3.86691,4.37777,1,1
142,Norway,1984,51.4334,44.4617,41.4236,3.03808,10.0098,27.841,5.89408,5.97108,1,1
142,Norway,1985,53.8382,44.0013,40.8136,3.18773,13.0246,30.2222,5.35399,7.06019,1,1
142,Norway,1986,54.0045,48.1301,44.1567,3.97336,9.84779,37.761,4.03761,6.27167,1,1
142,Norway,1987,55.0378,50.4737,46.5497,3.92395,8.48804,31.2605,1.78004,4.88463,1,1
142,Norway,1988,55.2625,52.6146,49.086,3.52858,6.17649,30.5133,-0.172916,6.27472,1,1
142,Norway,1989,53.9768,52.163,48.5588,3.6042,5.41795,30.4293,0.997494,6.24932,1,1
142,Norway,1990,55.5053,53.3108,49.805,3.5058,5.7003,27.234,1.92754,6.56449,1,1
142,Norway,1991,54.6267,54.5185,51.3164,3.20216,3.31031,25.717,3.10468,6.47016,1,1
142,Norway,1992,53.93,55.7824,52.565,3.21743,1.36497,30.0307,3.52312,7.44206,1,1
142,Norway,1993,53.1767,54.6077,51.3205,3.28714,1.85618,37.7721,2.78661,4.24518,1,1
142,Norway,1994,54.006,53.7387,50.6845,3.05414,3.32151,34.5623,5.05136,5.7281,1,1
142,Norway,1995,54.1591,50.9389,48.1587,2.78015,6.00043,37.8712,4.1864,4.36693,1,1
142,Norway,1996,54.7954,48.504,46.046,2.45801,8.74939,36.5776,5.09976,4.68464,1,1
